,NIP,Cl_Parcours1,Cl_T1,X_abscisse
513,N201801472,0.0,3.0,55.74112734864249
265,N201405759,0.0,3.0,55.84551148225418
161,N201101601,0.0,3.0,55.94989561586587
42,N199801868,0.0,3.0,56.05427974947756
177,N201201591,0.0,3.0,56.15866388308925
193,N201205073,0.0,3.0,56.263048016700935
239,N201401267,0.0,3.0,56.367432150312624
479,N201707219,0.0,3.0,56.47181628392431
539,N201802127,0.0,3.0,56.576200417536
542,N201802212,0.0,3.0,56.68058455114769
512,N201801450,0.0,3.0,56.78496868475938
384,N201606455,0.0,3.0,56.889352818371066
102,N200700792,0.0,3.0,56.993736951982754
312,N201504869,0.0,3.0,57.09812108559444
455,N201706024,0.0,3.0,57.20250521920613
545,N201802314,0.0,3.0,57.30688935281782
528,N201801854,0.0,3.0,57.41127348642951
20,N198903744,0.0,3.0,57.515657620041196
111,N200706622,0.0,3.0,57.620041753652885
1,N198302025,0.0,3.0,57.72442588726457
27,N199301601,0.0,3.0,57.82881002087626
499,N201800865,0.0,3.0,57.93319415448795
521,N201801734,0.0,3.0,58.03757828809964
590,N201803415,0.0,3.0,58.14196242171133
356,N201603181,0.0,3.0,58.246346555323015
568,N201802777,0.0,3.0,58.3507306889347
550,N201802393,0.0,3.0,58.45511482254639
554,N201802506,0.0,3.0,58.55949895615808
563,N201802653,0.0,3.0,58.66388308976977
586,N201803283,0.0,3.0,58.76826722338146
250,N201403231,0.0,3.0,58.872651356993146
229,N201307363,0.0,3.0,58.977035490604834
84,N200502077,0.0,3.0,59.08141962421652
515,N201801509,0.0,3.0,59.18580375782821
583,N201803187,0.0,3.0,59.2901878914399
612,N201803788,0.0,3.0,59.39457202505159
53,N200100036,0.0,3.0,59.498956158663276
153,N201005274,0.0,3.0,59.603340292274964
321,N201506900,0.0,3.0,59.70772442588665
609,N201803763,0.0,3.0,59.81210855949834
400,N201701408,0.0,3.0,59.91649269311003
617,N201803896,0.0,3.0,60.02087682672172
584,N201803204,0.0,3.0,60.12526096033341
614,N201803804,0.0,3.0,60.229645093945095
302,N201503922,0.0,3.0,60.33402922755678
615,N201803806,0.0,3.0,60.43841336116847
390,N201700487,0.0,3.0,60.54279749478016
460,N201706142,0.0,3.0,60.64718162839185
537,N201802002,0.0,3.0,60.75156576200354
66,N200301671,0.0,3.0,60.855949895615225
535,N201801987,0.0,3.0,60.960334029226914
603,N201803635,0.0,3.0,61.0647181628386
534,N201801960,0.0,3.0,61.16910229645029
139,N200904592,0.0,3.0,61.27348643006198
527,N201801840,0.0,3.0,61.37787056367367
574,N201802929,0.0,3.0,61.482254697285356
164,N201102487,0.0,3.0,61.586638830897044
589,N201803371,0.0,3.0,61.69102296450873
567,N201802729,0.0,3.0,61.79540709812042
23,N199106382,0.0,3.0,61.89979123173211
573,N201802894,0.0,3.0,62.0041753653438
41,N199800296,0.0,3.0,62.108559498955486
212,N201304295,0.0,3.0,62.212943632567175
273,N201407093,0.0,3.0,62.31732776617886
